year,number,date,id_obj,extraordinary,corpus_events_citing,toc_pages_est,corpus_material_pages_est,issue_pages_est
1989,1,1989-01-03,9060,false,0,1,0,48
1989,2,1989-01-06,9061,false,0,1,0,48
1989,3,1989-01-10,9062,false,0,1,0,48
1989,4,1989-01-13,9078,false,1,1,3,48
1989,5,1989-01-17,9079,false,0,1,0,48
1989,6,1989-01-20,9098,false,0,1,0,48
1989,7,1989-01-24,9118,false,0,1,0,48
1989,8,1989-01-27,9119,false,0,1,0,48
1989,9,1989-01-31,9120,false,0,1,0,48
1989,10,1989-02-03,9121,false,0,1,0,48
1989,11,1989-02-07,9122,false,0,1,0,48
1989,12,1989-02-10,9140,false,0,1,0,48
1989,13,1989-02-14,9141,false,1,1,4,48
1989,14,1989-02-17,9142,false,0,1,0,48
1989,15,1989-02-21,9198,false,0,1,0,48
1989,16,1989-02-24,9199,false,0,1,0,48
1989,17,1989-02-28,9200,false,0,1,0,48
1989,18,1989-03-07,9201,false,0,1,0,48
1989,19,1989-03-10,9218,false,0,1,0,48
1989,20,1989-03-14,9219,false,0,1,0,48
1989,21,1989-03-17,9220,false,0,1,0,48
1989,22,1989-03-21,9263,false,0,1,0,48
1989,23,1989-03-24,9264,false,0,1,0,48
1989,24,1989-03-28,9265,false,0,1,0,48
1989,25,1989-03-31,9266,false,0,1,0,48
1989,26,1989-04-04,9267,false,0,1,0,48
1989,27,1989-04-07,9268,false,0,1,0,48
1989,28,1989-04-11,9278,false,0,1,0,48
1989,29,1989-04-14,9279,false,0,1,0,48
1989,30,1989-04-18,9298,false,0,1,0,48
1989,31,1989-04-21,9299,false,0,1,0,48
1989,32,1989-04-25,9318,false,0,1,0,48
1989,33,1989-04-28,9338,false,0,1,0,48
1989,34,1989-05-05,9340,false,0,1,0,48
1989,35,1989-05-09,9341,false,0,1,0,48
1989,36,1989-05-12,9358,false,0,1,0,48
1989,37,1989-05-16,9398,false,3,1,10,48
1989,38,1989-05-19,9418,false,2,1,6,48
1989,39,1989-05-23,9419,false,0,1,0,48
1989,40,1989-05-26,9420,false,0,1,0,48
1989,41,1989-05-30,9421,false,0,1,0,48
1989,42,1989-06-02,9438,false,0,1,0,48
1989,43,1989-06-06,9439,false,0,1,0,48
1989,44,1989-06-09,9442,false,0,1,0,48
1989,45,1989-06-13,9458,false,2,1,6,48
1989,46,1989-06-16,9485,false,2,1,6,48
1989,47,1989-06-20,9498,false,0,1,0,48
1989,48,1989-06-23,9499,false,0,1,0,48
1989,49,1989-06-27,9500,false,0,1,0,48
1989,50,1989-06-30,9522,false,0,1,0,48
1989,51,1989-07-04,9523,false,0,1,0,48
1989,52,1989-07-07,9524,false,0,1,0,48
1989,53,1989-07-11,9538,false,0,1,0,48
1989,54,1989-07-14,9539,false,0,1,0,48
1989,55,1989-07-18,9558,false,0,1,0,48
1989,56,1989-07-21,9578,false,0,1,0,48
1989,57,1989-07-25,9598,false,0,1,0,48
1989,58,1989-07-28,9599,false,0,1,0,48
1989,59,1989-08-01,9618,false,0,1,0,48
1989,60,1989-08-04,9638,false,0,1,0,48
1989,61,1989-08-08,9639,false,0,1,0,48
1989,62,1989-08-11,9660,false,0,1,0,48
1989,63,1989-08-15,9678,false,0,1,0,48
1989,64,1989-08-18,9683,false,0,1,0,48
1989,65,1989-08-22,9684,false,0,1,0,48
1989,66,1989-08-25,9698,false,0,1,0,48
1989,67,1989-08-29,9699,false,0,1,0,48
1989,68,1989-09-01,9738,false,0,1,0,48
1989,69,1989-09-05,9778,false,0,1,0,48
1989,70,1989-09-08,9779,false,0,1,0,48
1989,71,1989-09-12,9803,false,0,1,0,48
1989,72,1989-09-15,9804,false,0,1,0,48
1989,73,1989-09-19,9818,false,0,1,0,48
1989,74,1989-09-22,9819,false,0,1,0,48
1989,75,1989-09-26,9820,false,0,1,0,48
1989,76,1989-09-29,9821,false,0,1,0,48
1989,77,1989-10-03,9822,false,0,1,0,48
1989,78,1989-10-06,9838,false,0,1,0,48
1989,79,1989-10-10,9839,false,0,1,0,48
1989,80,1989-10-13,9840,false,0,1,0,48
1989,81,1989-10-17,9858,false,0,1,0,48
1989,82,1989-10-20,9859,false,0,1,0,48
1989,83,1989-10-24,9860,false,0,1,0,48
1989,84,1989-10-27,9878,false,0,1,0,48
1989,85,1989-10-31,9898,false,0,1,0,48
1989,86,1989-11-03,9899,false,0,1,0,48
1990,1,1990-01-02,7898,false,0,1,0,48
1990,2,1990-01-05,7903,false,0,1,0,48
1990,3,1990-01-09,7918,false,0,1,0,48
1990,4,1990-01-12,7919,false,1,1,3,48
1990,5,1990-01-16,7920,false,0,1,0,48
1990,6,1990-01-19,7921,false,1,1,3,48
1990,7,1990-01-23,7922,false,0,1,0,48
1990,8,1990-01-26,8058,false,0,1,0,48
1990,9,1990-01-30,8106,false,0,1,0,48
1990,10,1990-02-02,8138,false,2,1,6,48
1990,11,1990-02-06,8159,false,0,1,0,48
1990,12,1990-02-09,8198,false,1,1,4,48
1990,13,1990-02-13,8199,false,0,1,0,48
1990,14,1990-02-16,8200,false,0,1,0,48
1990,15,1990-02-20,8203,false,0,1,0,48
1990,16,1990-02-23,8218,false,0,1,0,48
1990,17,1990-02-27,8221,false,0,1,0,48
1990,18,1990-03-02,8238,false,0,1,0,48
1990,19,1990-03-06,8258,false,0,1,0,48
1990,20,1990-03-09,8282,false,1,1,3,48
1990,21,1990-03-13,8283,false,4,1,12,48
1990,22,1990-03-16,8298,false,0,1,0,48
1990,23,1990-03-20,8318,false,0,1,0,48
1990,24,1990-03-23,8319,false,0,1,0,48
1990,25,1990-03-27,8338,false,0,1,0,48
1990,26,1990-03-30,8362,false,0,1,0,48
1990,27,1990-04-03,8363,false,0,1,0,48
1990,28,1990-04-06,8378,false,0,1,0,48
1990,29,1990-04-10,8379,false,0,1,0,48
1990,30,1990-04-13,8380,false,6,1,18,48
1990,31,1990-04-17,8399,false,2,1,6,48
1990,32,1990-04-20,8400,false,0,1,0,48
1990,33,1990-04-24,8418,false,0,1,0,48
1990,34,1990-04-27,8419,false,0,1,0,48
1990,35,1990-05-02,8420,false,0,1,0,48
1990,36,1990-05-04,8438,false,0,1,0,48
1990,37,1990-05-08,8441,false,0,1,0,48
1990,38,1990-05-11,8442,false,0,1,0,48
1990,39,1990-05-15,8458,false,0,1,0,48
1990,40,1990-05-18,8459,false,0,1,0,48
1990,41,1990-05-22,8478,false,0,1,0,48
1990,42,1990-05-25,8498,false,0,1,0,48
1990,43,1990-05-29,8518,false,0,1,0,48
1990,44,1990-06-01,8519,false,0,1,0,48
1990,45,1990-06-05,8520,false,0,1,0,48
1990,46,1990-06-08,8538,false,0,1,0,48
1990,47,1990-06-12,8539,false,1,1,4,48
1990,48,1990-06-15,8540,false,0,1,0,48
1990,49,1990-06-19,8541,false,0,1,0,48
1990,50,1990-06-22,8543,false,0,1,0,48
1990,51,1990-06-26,8558,false,0,1,0,48
1990,52,1990-06-29,8579,false,0,1,0,48
1990,53,1990-07-03,8580,false,0,1,0,48
1990,54,1990-07-06,8598,false,0,1,0,48
1990,55,1990-07-10,8599,false,0,1,0,48
1990,56,1990-07-13,8600,false,0,1,0,48
1990,57,1990-07-17,8603,false,0,1,0,48
1990,58,1990-07-20,8618,false,0,1,0,48
1990,59,1990-07-24,8619,false,0,1,0,48
1990,60,1990-07-27,8638,false,0,1,0,48
1990,61,1990-07-31,8639,false,0,1,0,48
1990,62,1990-08-03,8658,false,0,1,0,48
1990,63,1990-08-07,8678,false,0,1,0,48
1990,64,1990-08-10,8683,false,0,1,0,48
1990,65,1990-08-14,8684,false,0,1,0,48
1990,66,1990-08-17,8685,false,0,1,0,48
1990,67,1990-08-21,8718,false,0,1,0,48
1990,68,1990-08-24,8739,false,0,1,0,48
1990,69,1990-08-28,8758,false,0,1,0,48
1990,70,1990-08-31,8778,false,0,1,0,48
1990,71,1990-09-04,8798,false,0,1,0,48
1990,72,1990-09-07,8799,false,0,1,0,48
1990,73,1990-09-11,8801,false,0,1,0,48
1990,74,1990-09-14,8818,false,0,1,0,48
1990,75,1990-09-18,8823,false,0,1,0,48
1990,76,1990-09-21,8824,false,0,1,0,48
1990,77,1990-09-25,8825,false,0,1,0,48
1990,78,1990-09-28,8826,false,0,1,0,48
1990,79,1990-10-02,8827,false,0,1,0,48
1990,80,1990-10-05,8828,false,0,1,0,48
1990,81,1990-10-09,8829,false,1,1,3,48
1990,82,1990-10-12,8830,false,0,1,0,48
1990,83,1990-10-16,8831,false,0,1,0,48
1990,84,1990-10-19,8832,false,0,1,0,48
1990,85,1990-10-23,8833,false,0,1,0,48
1990,86,1990-10-26,8834,false,0,1,0,48
1990,87,1990-10-30,8835,false,0,1,0,48
1990,88,1990-11-02,8836,false,0,1,0,48
1990,89,1990-11-06,8837,false,0,1,0,48
1990,90,1990-11-09,8838,false,0,1,0,48
1990,91,1990-11-13,8839,false,0,1,0,48
1990,92,1990-11-16,8840,false,0,1,0,48
1990,93,1990-11-20,8841,false,0,1,0,48
1990,94,1990-11-23,8842,false,2,1,6,48
1990,95,1990-11-27,8843,false,0,1,0,48
1990,96,1990-11-30,8844,false,0,1,0,48
1990,97,1990-12-04,8845,false,0,1,0,48
1990,98,1990-12-07,8846,false,0,1,0,48
1990,99,1990-12-11,8847,false,0,1,0,48
1990,100,1990-12-14,8848,false,1,1,4,48
1990,101,1990-12-18,8849,false,0,1,0,48
1990,102,1990-12-21,8850,false,1,1,3,48
1990,103,1990-12-25,8851,false,1,1,3,48
1990,104,1990-12-28,8852,false,0,1,0,48
1991,1,1991-01-04,6504,false,3,1,9,48
1991,2,1991-01-08,6505,false,0,1,0,48
1991,3,1991-01-11,6507,false,0,1,0,48
1991,4,1991-01-15,6508,false,0,1,0,48
1991,5,1991-01-18,6546,false,0,1,0,48
1991,6,1991-01-22,6547,false,0,1,0,48
1991,7,1991-01-25,6548,false,0,1,0,48
1991,8,1991-01-29,6549,false,0,1,0,48
1991,9,1991-02-01,6551,false,0,1,0,48
1991,10,1991-02-05,6552,false,0,1,0,48
1991,11,1991-02-08,6571,false,0,1,0,48
1991,12,1991-02-12,6573,false,0,1,0,48
1991,13,1991-02-15,6574,false,0,1,0,48
1991,14,1991-02-19,6575,false,0,1,0,48
1991,15,1991-02-22,6579,false,0,1,0,48
1991,16,1991-02-26,6598,false,0,1,0,48
1991,17,1991-03-01,6599,false,1,1,3,48
1991,18,1991-03-05,6638,false,0,1,0,48
1991,19,1991-03-08,6658,false,0,1,0,48
1991,20,1991-03-12,6661,false,1,1,3,48
1991,21,1991-03-15,6678,false,4,1,13,48
1991,22,1991-03-19,6679,false,0,1,0,48
1991,23,1991-03-22,6700,false,1,1,3,48
1991,24,1991-03-26,6739,false,0,1,0,48
1991,25,1991-03-29,6742,false,0,1,0,48
1991,26,1991-04-02,6758,false,0,1,0,48
1991,27,1991-04-05,6780,false,2,1,6,48
1991,28,1991-04-09,6783,false,0,1,0,48
1991,29,1991-04-12,6819,false,0,1,0,48
1991,30,1991-04-16,6878,false,0,1,0,48
1991,31,1991-04-19,6882,false,1,1,4,48
1991,32,1991-04-23,6883,false,1,1,3,48
1991,33,1991-04-26,6884,false,0,1,0,48
1991,34,1991-04-30,6898,false,1,1,3,48
1991,35,1991-05-03,6899,false,1,1,4,48
1991,36,1991-05-07,6902,false,1,1,3,48
1991,37,1991-05-10,6963,false,0,1,0,48
1991,38,1991-05-14,6964,false,1,1,4,48
1991,39,1991-05-17,6966,false,0,1,0,48
1991,40,1991-05-21,6980,false,0,1,0,48
1991,41,1991-05-24,7018,false,0,1,0,48
1991,42,1991-05-28,7022,false,1,1,3,48
1991,43,1991-05-31,7023,false,0,1,0,48
1991,44,1991-06-04,7024,false,0,1,0,48
1991,45,1991-06-07,7058,false,0,1,0,48
1991,46,1991-06-11,7063,false,0,1,0,48
1991,47,1991-06-14,7079,false,0,1,0,48
1991,48,1991-06-18,7118,false,2,1,7,48
1991,49,1991-06-21,7120,false,0,1,0,48
1991,50,1991-06-25,7121,false,2,1,6,48
1991,51,1991-06-28,7124,false,0,1,0,48
1991,52,1991-07-02,7138,false,0,1,0,48
1991,53,1991-07-05,7139,false,0,1,0,48
1991,54,1991-07-09,7178,false,0,1,0,48
1991,55,1991-07-12,7200,false,4,1,14,48
1991,56,1991-07-13,7201,false,1,1,3,48
1991,57,1991-07-16,7218,false,0,1,0,48
1991,58,1991-07-19,7219,false,0,1,0,48
1991,59,1991-07-23,7220,false,1,1,4,48
1991,60,1991-07-26,7238,false,1,1,3,48
1991,61,1991-07-30,7239,false,1,1,4,48
1991,62,1991-08-02,7241,false,1,1,4,48
1991,63,1991-08-03,7259,false,0,1,0,48
1991,64,1991-08-06,7260,false,0,1,0,48
1991,65,1991-08-09,7261,false,2,1,8,48
1991,66,1991-08-13,7263,false,0,1,0,48
1991,67,1991-08-16,7279,false,2,1,7,48
1991,68,1991-08-20,7419,false,2,1,6,48
1991,69,1991-08-22,7420,false,1,1,3,48
1991,70,1991-08-27,7421,false,0,1,0,48
1991,71,1991-08-30,7438,false,1,1,4,48
1991,72,1991-09-03,7459,false,5,1,15,48
1991,73,1991-09-06,7461,false,0,1,0,48
1991,74,1991-09-10,7463,false,1,1,3,48
1991,75,1991-09-13,7482,false,0,1,0,48
1991,76,1991-09-13,7483,true,0,1,0,48
1991,77,1991-09-17,7499,false,2,1,6,48
1991,78,1991-09-20,7599,false,1,1,4,48
1991,79,1991-09-24,7601,false,0,1,0,48
1991,80,1991-09-27,7618,false,1,1,3,48
1991,81,1991-10-01,7638,false,0,1,0,48
1991,82,1991-10-04,7639,false,1,1,3,48
1991,83,1991-10-08,7643,false,1,1,4,48
1991,84,1991-10-11,7659,false,1,1,4,48
1991,85,1991-10-15,7661,false,1,1,3,48
1991,86,1991-10-18,7662,false,1,1,3,48
1991,87,1991-10-22,7683,false,0,1,0,48
1991,88,1991-10-25,7688,false,0,1,0,48
1991,89,1991-10-29,7689,false,0,1,0,48
1991,90,1991-11-01,7690,false,1,1,3,48
1991,91,1991-11-05,7691,false,0,1,0,48
1991,92,1991-11-08,7692,false,0,1,0,48
1991,93,1991-11-12,7693,false,1,1,4,48
1991,94,1991-11-15,7694,false,0,1,0,48
1991,95,1991-11-19,7695,false,0,1,0,48
1991,96,1991-11-22,7696,false,0,1,0,48
1991,97,1991-11-26,7697,false,0,1,0,48
1991,98,1991-11-28,7698,false,0,1,0,48
1991,99,1991-11-29,7699,false,0,1,0,48
1991,100,1991-12-03,7700,false,0,1,0,48
1991,101,1991-12-06,7701,false,0,1,0,48
1991,102,1991-12-10,7702,false,0,1,0,48
1991,103,1991-12-13,7703,false,0,1,0,48
1991,104,1991-12-17,7704,false,1,1,3,48
1991,105,1991-12-19,7705,false,4,1,12,48
1991,106,1991-12-20,7706,false,1,1,3,48
1991,107,1991-12-24,7707,false,0,1,0,48
1991,108,1991-12-28,7708,false,0,1,0,48
1991,109,1991-12-30,7709,false,0,1,0,48
1992,1,1992-01-03,6214,false,1,1,3,48
1992,2,1992-01-07,6226,false,0,1,0,48
1992,3,1992-01-10,6227,false,1,1,3,48
1992,4,1992-01-14,6248,false,0,1,0,48
1992,5,1992-01-17,6249,false,0,1,0,48
1992,6,1992-01-21,6266,false,0,1,0,48
1992,7,1992-01-24,6269,false,0,1,0,48
1992,8,1992-01-28,6270,false,0,1,0,48
1992,9,1992-01-31,6275,false,0,1,0,48
1992,10,1992-02-04,6276,false,0,1,0,48
1992,11,1992-02-07,6279,false,0,1,0,48
1992,12,1992-02-11,6280,false,0,1,0,48
1992,13,1992-02-14,6283,false,0,1,0,48
1992,14,1992-02-18,6285,false,0,1,0,48
1992,15,1992-02-21,6288,false,2,1,6,48
1992,16,1992-02-25,6289,false,0,1,0,48
1992,17,1992-02-28,6298,false,0,1,0,48
1992,18,1992-03-02,6301,false,3,1,11,48
1992,19,1992-03-06,6312,false,1,1,4,48
1992,20,1992-03-10,6314,false,0,1,0,48
1992,21,1992-03-13,6333,false,0,1,0,48
1992,22,1992-03-17,6395,false,0,1,0,48
1992,23,1992-03-19,6396,false,1,1,3,48
1992,24,1992-03-24,6701,false,0,1,0,48
1992,25,1992-03-27,6702,false,1,1,3,48
1992,26,1992-03-31,6703,false,1,1,3,48
1992,27,1992-04-02,6704,false,0,1,0,48
1992,28,1992-04-03,6719,false,2,1,6,48
1992,29,1992-04-07,6722,false,0,1,0,48
1992,30,1992-04-10,6738,false,0,1,0,48
1992,31,1992-04-14,6759,false,0,1,0,48
1992,32,1992-04-17,6781,false,0,1,0,48
1992,33,1992-04-21,6782,false,0,1,0,48
1992,34,1992-04-24,6798,false,2,1,7,48
1992,35,1992-04-28,6820,false,0,1,0,48
1992,36,1992-05-05,6821,false,0,1,0,48
1992,37,1992-05-06,6840,false,0,1,0,48
1992,38,1992-05-08,6858,false,1,1,3,48
1992,39,1992-05-12,6879,false,0,1,0,48
1992,40,1992-05-15,6885,false,0,1,0,48
1992,41,1992-05-19,6900,false,1,1,3,48
1992,42,1992-05-22,6918,false,0,1,0,48
1992,43,1992-05-26,6958,false,0,1,0,48
1992,44,1992-05-29,6959,false,0,1,0,48
1992,45,1992-06-02,6960,false,0,1,0,48
1992,46,1992-06-04,6965,false,1,1,3,48
1992,47,1992-06-09,6981,false,0,1,0,48
1992,48,1992-06-12,6998,false,0,1,0,48
1992,49,1992-06-16,7019,false,0,1,0,48
1992,50,1992-06-19,7038,false,0,1,0,48
1992,51,1992-06-23,7062,false,0,1,0,48
1992,52,1992-06-26,7078,false,0,1,0,48
1992,53,1992-06-30,7098,false,0,1,0,48
1992,54,1992-07-03,7101,false,2,1,6,48
1992,55,1992-07-07,7108,false,0,1,0,48
1992,56,1992-07-10,7119,false,1,1,4,48
1992,57,1992-07-14,7123,false,0,1,0,48
1992,58,1992-07-17,7125,false,0,1,0,48
1992,59,1992-07-21,7179,false,1,1,3,48
1992,60,1992-07-24,7180,false,2,1,6,48
1992,61,1992-07-28,7181,false,1,1,3,48
1992,62,1992-07-31,7182,false,1,1,3,48
1992,63,1992-08-04,7183,false,0,1,0,48
1992,64,1992-08-07,7187,false,0,1,0,48
1992,65,1992-08-11,7188,false,0,1,0,48
1992,66,1992-08-14,7198,false,1,1,3,48
1992,67,1992-08-18,7199,false,0,1,0,48
1992,68,1992-08-21,7226,false,0,1,0,48
1992,69,1992-08-25,7240,false,0,1,0,48
1992,70,1992-08-28,7258,false,1,1,4,48
1992,71,1992-09-01,7262,false,0,1,0,48
1992,72,1992-09-04,7278,false,0,1,0,48
1992,73,1992-09-08,7322,false,0,1,0,48
1992,74,1992-09-11,7323,false,1,1,4,48
1992,75,1992-09-15,7338,false,0,1,0,48
1992,76,1992-09-18,7358,false,0,1,0,48
1992,77,1992-09-22,7378,false,0,1,0,48
1992,78,1992-09-25,7384,false,0,1,0,48
1992,79,1992-09-29,7385,false,0,1,0,48
1992,80,1992-10-02,7386,false,0,1,0,48
1992,81,1992-10-06,7387,false,0,1,0,48
1992,82,1992-10-09,7398,false,0,1,0,48
1992,83,1992-10-13,7418,false,0,1,0,48
1992,84,1992-10-16,7422,false,0,1,0,48
1992,85,1992-10-20,7458,false,0,1,0,48
1992,86,1992-10-23,7460,false,0,1,0,48
1992,87,1992-10-27,7478,false,1,1,3,48
1992,88,1992-10-30,7498,false,1,1,3,48
1992,89,1992-11-03,7538,false,0,1,0,48
1992,90,1992-11-06,7562,false,0,1,0,48
1992,91,1992-11-10,7563,false,0,1,0,48
1992,92,1992-11-13,7564,false,0,1,0,48
1992,93,1992-11-17,7565,false,0,1,0,48
1992,94,1992-11-20,7578,false,1,1,3,48
1992,95,1992-11-24,7598,false,0,1,0,48
1992,96,1992-11-27,7602,false,1,1,4,48
1992,97,1992-12-01,7619,false,0,1,0,48
1992,98,1992-12-04,7644,false,1,1,4,48
1992,99,1992-12-08,7658,false,0,1,0,48
1992,100,1992-12-10,7660,false,2,1,6,48
1992,101,1992-12-15,7678,false,0,1,0,48
1992,102,1992-12-18,7684,false,2,1,6,48
1992,103,1992-12-22,7686,false,0,1,0,48
1992,104,1992-12-24,7687,false,1,1,3,48
1992,105,1992-12-31,7685,false,1,1,3,48
1993,1,1993-01-05,5785,false,0,1,0,48
1993,2,1993-01-08,5786,false,0,1,0,48
1993,3,1993-01-12,5787,false,0,1,0,48
1993,4,1993-01-15,5788,false,0,1,0,48
1993,5,1993-01-19,5789,false,1,1,3,48
1993,6,1993-01-22,5790,false,0,1,0,48
1993,7,1993-01-26,5791,false,0,1,0,48
1993,8,1993-01-29,5792,false,1,1,3,48
1993,9,1993-02-02,5793,false,1,1,3,48
1993,10,1993-02-05,5794,false,2,1,6,48
1993,11,1993-02-09,5795,false,0,1,0,48
1993,12,1993-02-12,5796,false,1,1,3,48
1993,13,1993-02-16,5797,false,0,1,0,48
1993,14,1993-02-19,5798,false,0,1,0,48
1993,15,1993-02-23,5799,false,0,1,0,48
1993,16,1993-02-26,5800,false,0,1,0,48
1993,17,1993-03-02,5801,false,0,1,0,48
1993,18,1993-03-05,5802,false,0,1,0,48
1993,19,1993-03-09,5803,false,0,1,0,48
1993,20,1993-03-12,5804,false,0,1,0,48
1993,21,1993-03-16,5805,false,0,1,0,48
1993,22,1993-03-19,5806,false,0,1,0,48
1993,23,1993-03-23,5807,false,0,1,0,48
1993,24,1993-03-26,5808,false,0,1,0,48
1993,25,1993-03-29,5809,false,1,1,4,48
1993,26,1993-03-30,5810,false,1,1,4,48
1993,27,1993-04-02,5811,false,1,1,3,48
1993,28,1993-04-05,5812,false,0,1,0,48
1993,29,1993-04-06,5813,false,0,1,0,48
1993,30,1993-04-09,5814,false,2,1,7,48
1993,31,1993-04-13,5815,false,0,1,0,48
1993,32,1993-04-16,5816,false,0,1,0,48
1993,33,1993-04-20,5817,false,0,1,0,48
1993,34,1993-04-23,5818,false,0,1,0,48
1993,35,1993-04-27,5884,false,0,1,0,48
1993,36,1993-04-30,5885,false,1,1,3,48
1993,37,1993-04-30,5886,true,1,1,4,48
1993,38,1993-05-04,5887,false,0,1,0,48
1993,39,1993-05-07,5888,false,0,1,0,48
1993,40,1993-05-11,5889,false,1,1,4,48
1993,41,1993-05-14,5938,false,0,1,0,48
1993,42,1993-05-18,5939,false,0,1,0,48
1993,43,1993-05-21,5942,false,0,1,0,48
1993,44,1993-05-25,5943,false,1,1,4,48
1993,45,1993-05-28,5958,false,0,1,0,48
1993,46,1993-06-01,5959,false,2,1,7,48
1993,47,1993-06-04,5964,false,0,1,0,48
1993,48,1993-06-04,5965,true,1,1,3,48
1993,49,1993-06-08,5984,false,0,1,0,48
1993,50,1993-06-11,6004,false,0,1,0,48
1993,51,1993-06-15,6005,false,0,1,0,48
1993,52,1993-06-18,6006,false,0,1,0,48
1993,53,1993-06-22,6024,false,0,1,0,48
1993,54,1993-06-25,6025,false,0,1,0,48
1993,55,1993-06-26,6026,false,0,1,0,48
1993,56,1993-06-29,6046,false,2,1,6,48
1993,57,1993-07-02,6047,false,1,1,3,48
1993,58,1993-07-06,6071,false,0,1,0,48
1993,59,1993-07-09,6072,false,3,1,11,48
1993,60,1993-07-13,6073,false,0,1,0,48
1993,61,1993-07-16,6074,false,1,1,3,48
1993,62,1993-07-20,6075,false,0,1,0,48
1993,63,1993-07-23,6076,false,0,1,0,48
1993,64,1993-07-27,6077,false,1,1,3,48
1993,65,1993-07-30,6078,false,0,1,0,48
1993,66,1993-08-03,6093,false,0,1,0,48
1993,67,1993-08-06,6094,false,1,1,4,48
1993,68,1993-08-10,6116,false,0,1,0,48
1993,69,1993-08-13,6117,false,2,1,7,48
1993,70,1993-08-17,6118,false,0,1,0,48
1993,71,1993-08-20,6144,false,0,1,0,48
1993,72,1993-08-24,6145,false,1,1,3,48
1993,73,1993-08-27,6147,false,1,1,3,48
1993,74,1993-08-31,6151,false,0,1,0,48
1993,75,1993-09-03,6152,false,1,1,4,48
1993,76,1993-09-07,6171,false,0,1,0,48
1993,77,1993-09-10,6172,false,0,1,0,48
1993,78,1993-09-14,6206,false,0,1,0,48
1993,79,1993-09-17,6207,false,0,1,0,48
1993,80,1993-09-21,6247,false,0,1,0,48
1993,81,1993-09-24,6250,false,0,1,0,48
1993,82,1993-09-28,6267,false,0,1,0,48
1993,83,1993-09-30,6271,true,2,1,7,48
1993,84,1993-10-01,6278,false,0,1,0,48
1993,85,1993-10-05,6282,false,1,1,4,48
1993,86,1993-10-08,6287,false,0,1,0,48
1993,87,1993-10-12,6291,false,1,1,3,48
1993,88,1993-10-15,6299,false,0,1,0,48
1993,89,1993-10-19,6317,false,0,1,0,48
1993,90,1993-10-22,6318,false,2,1,6,48
1993,91,1993-10-26,6335,false,0,1,0,48
1993,92,1993-10-29,6338,false,0,1,0,48
1993,93,1993-11-02,6341,false,1,1,3,48
1993,94,1993-11-05,6375,false,0,1,0,48
1993,95,1993-11-09,6379,false,0,1,0,48
1993,96,1993-11-12,6380,false,0,1,0,48
1993,97,1993-11-16,6381,false,0,1,0,48
1993,98,1993-11-19,6399,false,0,1,0,48
1993,99,1993-11-23,6400,false,0,1,0,48
1993,100,1993-11-26,6438,false,0,1,0,48
1993,101,1993-11-30,6439,false,1,1,3,48
1993,102,1993-12-03,6458,false,1,1,4,48
1993,103,1993-12-07,6463,false,1,1,3,48
1993,104,1993-12-10,6465,false,0,1,0,48
1993,105,1993-12-14,6469,false,0,1,0,48
1993,106,1993-12-17,6470,false,0,1,0,48
1993,107,1993-12-21,6471,false,1,1,4,48
1993,108,1993-12-24,6472,false,0,1,0,48
1993,109,1993-12-28,6473,false,0,1,0,48
1993,110,1993-12-30,6474,true,1,1,3,48
1993,111,1993-12-31,6475,false,0,1,0,48
1994,1,1994-01-04,5637,false,0,1,0,48
1994,2,1994-01-07,5638,false,2,1,7,48
1994,3,1994-01-11,5639,false,0,1,0,48
1994,4,1994-01-14,5640,false,0,1,0,48
1994,5,1994-01-18,5641,false,0,1,0,48
1994,6,1994-01-21,5763,false,0,1,0,48
1994,7,1994-01-25,5764,false,0,1,0,48
1994,8,1994-01-27,5765,true,1,1,3,48
1994,9,1994-01-28,5766,false,0,1,0,48
1994,10,1994-02-01,5767,false,0,1,0,48
1994,11,1994-02-04,5768,false,0,1,0,48
1994,12,1994-02-08,5769,false,1,1,4,48
1994,13,1994-02-11,5770,false,1,1,3,48
1994,14,1994-02-15,5771,false,0,1,0,48
1994,15,1994-02-18,5772,false,1,1,3,48
1994,16,1994-02-22,5773,false,0,1,0,48
1994,17,1994-02-25,5774,false,0,1,0,48
1994,18,1994-03-01,5775,false,1,1,3,48
1994,19,1994-03-02,5776,true,1,1,3,48
1994,20,1994-03-08,5777,false,0,1,0,48
1994,21,1994-03-10,5778,true,0,1,0,48
1994,22,1994-03-15,5779,false,0,1,0,48
1994,23,1994-03-18,5780,false,0,1,0,48
1994,24,1994-03-22,5781,false,1,1,4,48
1994,25,1994-03-25,5782,false,1,1,3,48
1994,26,1994-03-29,5783,false,0,1,0,48
1994,27,1994-03-31,5784,true,0,1,0,48
1994,28,1994-04-01,5823,false,0,1,0,48
1994,29,1994-04-05,5824,false,0,1,0,48
1994,30,1994-04-08,5843,false,1,1,4,48
1994,31,1994-04-12,5893,false,0,1,0,48
1994,32,1994-04-15,5894,false,0,1,0,48
1994,33,1994-04-19,5913,false,0,1,0,48
1994,34,1994-04-22,5914,false,0,1,0,48
1994,35,1994-04-26,5915,false,0,1,0,48
1994,36,1994-04-29,5916,false,0,1,0,48
1994,37,1994-05-03,5917,false,0,1,0,48
1994,38,1994-05-06,5918,false,2,1,8,48
1994,39,1994-05-10,5920,false,0,1,0,48
1994,40,1994-05-13,5921,false,0,1,0,48
1994,41,1994-05-17,5922,false,0,1,0,48
1994,42,1994-05-20,5923,false,0,1,0,48
